game;n.players;int.rule;end.rule;winner1.perc;winner2.perc;winner3.perc;winner4.perc;winner5.perc;winner6.perc;moves.mean;moves.sd;moves.min;moves.25%;moves.median;moves.75%;moves.max;rounds.mean;rounds.sd;rounds.min;rounds.25%;rounds.median;rounds.75%;rounds.max;ahead1.mean.perc;ahead1.sd.perc;ahead1.min.perc;ahead1.25%.perc;ahead1.median.perc;ahead1.75%.perc;ahead1.max.perc;ahead2.mean.perc;ahead2.sd.perc;ahead2.min.perc;ahead2.25%.perc;ahead2.median.perc;ahead2.75%.perc;ahead2.max.perc;ahead3.mean.perc;ahead3.sd.perc;ahead3.min.perc;ahead3.25%.perc;ahead3.median.perc;ahead3.75%.perc;ahead3.max.perc;ahead4.mean.perc;ahead4.sd.perc;ahead4.min.perc;ahead4.25%.perc;ahead4.median.perc;ahead4.75%.perc;ahead4.max.perc;ahead5.mean.perc;ahead5.sd.perc;ahead5.min.perc;ahead5.25%.perc;ahead5.median.perc;ahead5.75%.perc;ahead5.max.perc;ahead6.mean.perc;ahead6.sd.perc;ahead6.min.perc;ahead6.25%.perc;ahead6.median.perc;ahead6.75%.perc;ahead6.max.perc;persistence.mean.perc;persistence.sd.perc;persistence.min.perc;persistence.25%.perc;persistence.median.perc;persistence.75%.perc;persistence.max.perc;persistence.1rounds;persistence.2rounds;persistence.3rounds;persistence.4rounds;persistence.5rounds;persistence.6rounds;persistence.7rounds;persistence.8rounds;persistence.9rounds;persistence.10rounds;persistence.11rounds;persistence.12rounds;persistence.13rounds;persistence.14rounds;persistence.15rounds;persistence.16rounds;persistence.17rounds;persistence.18rounds;persistence.19rounds;persistence.20rounds;1.players.ahead;2.players.ahead;3.players.ahead;4.players.ahead;5.players.ahead;6.players.ahead;not.random;lognorm.mean;lognorm.sd;lognorm.logLik;lognorm.AIC
althoen;4;stop;goose;0,26798;0,25386;0,24418;0,23398;NA;NA;80,31256;34,68317697;25;55;74;98;375;20,70108;8,675929476;7;14;19;25;94;0,319269095;0,258099848;0,015625;0,090909091;0,25;0,48;1;0,23983422;0,249037978;0;0;0,166666667;0,391304348;0,970588235;0,223853951;0,242654763;0;0;0,148148148;0,368421053;0,967741935;0,217042734;0,23974706;0;0;0,135135135;0,363636364;0,96875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,298125232;0,27046101;0,010638298;0,073848238;0,208333333;0,44;1;12485;5580;4442;4958;4534;3612;2511;1940;1739;1524;1340;1188;918;776;620;466;372;285;185;139;1165;10100;22031;16704;NA;NA;1;2,950329418;0,397394948;-172322,1645;344648,3289
daykin;4;stop;goose;0,2623;0,25198;0,24678;0,23894;NA;NA;117,95476;78,54129059;21;64;96;149;1091;30,11204;19,63787157;6;17;25;38;273;0,317221628;0,205131764;0,015625;0,161290323;0,282608696;0,428571429;1;0,24240662;0,194496311;0;0,090909091;0,215909091;0,352941176;0,958333333;0,224348342;0,189066259;0;0,074074074;0,2;0,333333333;0,962962963;0,21602341;0,187061452;0;0,060606061;0,188679245;0,324324324;0,96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,242427638;0,21316126;0,00625;0,088888889;0,176470588;0,32;1;4995;6038;6765;6857;6094;4815;3960;3008;2218;1609;1190;800;524;376;255;160;99;89;57;37;446;5058;14270;30226;NA;NA;1;3,228244448;0,587626463;-205775,959;411555,9181
historical72;4;stop;goose;0,28078;0,2571;0,23842;0,2237;NA;NA;54,39056;25,73952279;17;36;48;66;285;14,22008;6,442620192;5;10;13;17;72;0,370383293;0,244266909;0,02;0,166666667;0,333333333;0,529411765;1;0,238293181;0,227640371;0;0;0,1875;0,375;0,95;0,205450788;0,216182159;0;0;0,142857143;0,333333333;0,956521739;0,185872738;0,209307416;0;0;0,117647059;0,307692308;0,947368421;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,309760386;0,241979026;0,017241379;0,117647059;0,25;0,428571429;1;10731;9832;7902;6174;4626;3324;2403;1653;1124;808;508;334;226;118;90;66;28;17;12;13;1172;10818;22023;15987;NA;NA;1;2,566460504;0,412458096;-154988,9187;309981,8373
historical84;4;stop;goose;0,27778;0,25682;0,24172;0,22368;NA;NA;54,33386;28,93870464;9;34;54;71;243;14,20432;7,237788409;3;9;14;18;61;0,386250437;0,270802051;0,020833333;0,15;0,333333333;0,6;1;0,231066979;0,246977079;0;0;0,153846154;0,380952381;0,966666667;0,195568691;0,234581218;0;0;0,1;0,333333333;0,967741935;0,187113893;0,229376976;0;0;0,083333333;0,333333333;0,96969697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,346983924;0,266069966;0,017241379;0,125;0,272727273;0,5;1;15165;8562;5169;3446;2840;2394;2041;1811;1641;1460;1306;1110;804;629;438;320;236;164;131;79;1375;13910;22672;12043;NA;NA;1;2,490165316;0,623734656;-171853,6809;343711,3618
abstract;5;stop;goose;0,30246;0,23446;0,1891;0,15014;0,12384;NA;146,92214;15,41329521;93;136;146;157;221;29,99658;3,083251276;19;28;30;32;45;0,369166802;0,375538247;0,022222222;0,035714286;0,147058824;0,793103448;1;0,231220352;0,334757812;0;0;0,032258065;0,413793103;0,973684211;0,171354952;0,298804837;0;0;0;0,166666667;0,972222222;0,127150764;0,263082726;0;0;0;0,071428571;0,975609756;0,101107131;0,235654539;0;0;0;0,037037037;0,974358974;NA;NA;NA;NA;NA;NA;NA;0,45470117;0,378868868;0,022727273;0,058823529;0,413793103;0,862068966;1;11695;4319;2143;1154;860;832;688;741;706;729;687;766;739;792;808;879;881;955;1047;1105;2339;18329;21890;6896;546;NA;1;3,395819293;0,102642312;-126912,6397;253829,2793
ayres;5;stop;goose;0,22096;0,20626;0,20076;0,18998;0,18204;NA;84,13658;47,31206923;26;50;69;106;519;17,42818;9,462978012;6;11;14;22;104;0,295895867;0,231464358;0,016129032;0,1;0,230769231;0,444444444;1;0,199732141;0,218695866;0;0;0,136363636;0,333333333;0,96;0,18007984;0,210011419;0;0;0,107142857;0,304347826;0,965517241;0,16295041;0,200746528;0;0;0,086956522;0,277777778;0,96;0,161341742;0,202830503;0;0;0,078947368;0,277777778;0,962962963;NA;NA;NA;NA;NA;NA;NA;0,297749653;0,219673784;0,012658228;0,125;0,25;0,4;1;7792;8562;8479;6644;4833;3508;2461;2043;1528;1148;904;568;388;303;235;165;118;100;72;56;662;8526;18598;15000;7214;NA;1;2,736832704;0,478045017;-170886,0432;341776,0864
tantra;5;stop;goose;0,23494;0,21456;0,19904;0,18144;0,17002;NA;87,89944;29,00038876;31;66;85;106;331;18,1825;5,802870601;7;14;18;22;67;0,310013052;0,278148058;0,022727273;0,083333333;0,2;0,466666667;1;0,208927107;0,262712906;0;0;0,086956522;0,341623877;0,971428571;0,178922246;0,248425243;0;0;0,055555556;0,285714286;0,966666667;0,156558599;0,2362965;0;0;0;0,235294118;0,967741935;0,145578996;0,232443751;0;0;0;0,2;0,965517241;NA;NA;NA;NA;NA;NA;NA;0,456776105;0,279095727;0,019607843;0,2;0,5;0,666666667;1;7670;2911;1371;1732;2953;4304;4783;4448;4116;3389;2752;2221;1757;1437;1095;808;644;465;323;271;1105;11216;21021;13371;3287;NA;1;2,85035146;0,318393433;-156241,1271;312486,2543
althoen;5;stop;goose;0,21854;0,20756;0,20156;0,18968;0,18266;NA;92,02796;36,57209221;31;66;86;111;364;19,00618;7,317607037;7;14;18;23;73;0,276918482;0,244994424;0,018518519;0,076923077;0,1875;0,416666667;1;0,197953938;0,234307655;0;0;0,111111111;0,333333333;0,96969697;0,184496735;0,228830681;0;0;0,090909091;0,304347826;0,96969697;0,171450738;0,221021748;0;0;0,071428571;0,285714286;0,966666667;0,169180106;0,220558337;0;0;0,066666667;0,285714286;0,961538462;NA;NA;NA;NA;NA;NA;NA;0,282305351;0,257107216;0,015151515;0,074074074;0,19047619;0,411764706;1;13379;6437;5082;5325;4635;3402;2455;1817;1421;1182;1044;971;755;528;428;286;280;165;133;95;863;7968;18400;16531;6238;NA;1;2,876142998;0,368993572;-164905,2738;329814,5476
daykin;5;stop;goose;0,21146;0,2046;0,20016;0,19602;0,18776;NA;128,49622;78,15357334;26;75;108;161;949;26,2982;15,63203134;6;16;22;33;190;0,275074825;0,199025971;0,0125;0,119047619;0,230769231;0,375;1;0,201600523;0,187930158;0;0,05;0,166666667;0,304347826;0,964285714;0,18564866;0,181435027;0;0,032258065;0,146341463;0,28358209;0,958333333;0,171446754;0,17429175;0;0;0,133333333;0,264705882;0,947368421;0,166229239;0,173285521;0;0;0,125;0,260869565;0,956521739;NA;NA;NA;NA;NA;NA;NA;0,238094367;0,204865072;0,007092199;0,090909091;0,176470588;0,315789474;1;6144;7114;7456;7008;5970;4699;3591;2554;1755;1244;859;534;380;222;185;106;67;40;25;12;326;3797;10619;15876;19382;NA;1;3,12076526;0,538813779;-196065,9266;392135,8532
historical72;5;stop;goose;0,24012;0,21294;0,19568;0,1811;0,17016;NA;62,73184;26,85793136;21;44;57;76;347;13,15088;5,373714987;5;9;12;16;70;0,337227464;0,238776473;0,023809524;0,130434783;0,285714286;0,5;1;0,203928959;0,220745767;0;0;0,142857143;0,333333333;0,947368421;0,171017554;0,20482631;0;0;0,1;0,285714286;0,947368421;0,15120754;0,196151403;0;0;0,074074074;0,25;0,954545455;0,136618482;0,186987452;0;0;0,052631579;0,222222222;0,947368421;NA;NA;NA;NA;NA;NA;NA;0,298547359;0,232087533;0,018181818;0,111111111;0,230769231;0,411764706;1;12163;10613;8229;6044;4195;3035;2017;1345;903;550;367;199;141;83;60;18;20;10;2;2;872;8739;18682;16143;5564;NA;1;2,502541442;0,379679412;-147652,597;295309,194
historical84;5;stop;goose;0,23516;0,21094;0,19872;0,18142;0,17376;NA;61,45678;32,76343207;11;33;63;82;325;12,89558;6,556912103;3;7;13;17;66;0,357678015;0,260724095;0,022727273;0,133333333;0,285714286;0,545454545;1;0,194366804;0,231891877;0;0;0,1;0,333333333;0,958333333;0,16497896;0,218060162;0;0;0,066666667;0,277777778;0,96;0,142134592;0,206591971;0;0;0;0,235294118;0,965517241;0,140841629;0,205272461;0;0;0;0,225806452;0,96;NA;NA;NA;NA;NA;NA;NA;0,331201418;0,251553121;0,021276596;0,125;0,25;0,5;1;17045;9081;5498;3584;2765;2221;1936;1536;1322;1214;1013;812;595;406;335;195;131;110;64;50;1010;11637;20393;13387;3573;NA;1;2,39447315;0,61778238;-166589,6332;333183,2664
abstract;6;stop;goose;0,28162;0,21154;0,1672;0,1361;0,11118;0,09236;175,31648;18,35952564;118;163;175;187;266;29,83498;3,055594072;20;28;30;32;45;0,344016391;0,369250425;0,023255814;0,035714286;0,107142857;0,75;1;0,210120102;0,32468403;0;0;0;0,321428571;0,975609756;0,156563659;0,290051092;0;0;0;0,121212121;0,972972973;0,119839476;0,25786434;0;0;0;0,064516129;0,972222222;0,093560287;0,230905453;0;0;0;0,033333333;0,973684211;0,075900086;0,207671361;0;0;0;0,029411765;0,972972973;0,455280004;0,374778846;0,023809524;0,060606061;0,424242424;0,851851852;1;11235;4376;2109;1230;952;773;777;715;716;742;804;778;803;864;882;916;899;977;1056;1124;1983;16538;22283;8195;977;24;1;3,390462568;0,102163686;-126411,1055;252826,211
ayres;6;stop;goose;0,1903;0,17538;0,167;0,16616;0,15304;0,14812;92,3759;47,52252568;31;58;77;115;541;15,984;7,918754835;6;10;13;20;91;0,269526184;0,22317041;0,016129032;0,090909091;0,181818182;0,411764706;1;0,171321278;0,210371797;0;0;0,088235294;0,3;0,96;0,157555066;0,202289377;0;0;0,071428571;0,272727273;0,962962963;0,143132214;0,194718346;0;0;0,04;0,25;0,958333333;0,130687249;0,186322055;0;0;0;0,222222222;0,95;0,127778008;0,185685133;0;0;0;0,217391304;0,961538462;0,28929021;0,209338243;0,013333333;0,125;0,25;0,4;1;8989;9059;8845;6818;4673;3192;2435;1750;1253;948;663;445;297;177;135;118;74;50;30;13;482;7351;17352;15059;7373;2383;1;2,66975228;0,437807152;-163135,7028;326275,4055
tantra;6;stop;goose;0,20364;0,18532;0,17056;0,158;0,14558;0,1369;101,8499;32,07257868;37;77;98;122;283;17,56734;5,344282604;7;13;17;21;48;0,284350321;0,267900306;0,022222222;0,076923077;0,173913043;0,416666667;1;0,184183369;0,250663948;0;0;0,0625;0,285714286;0,961538462;0,158164865;0,238005452;0;0;0,03125;0,230769231;0,967741935;0,138627909;0,226334104;0;0;0;0,1875;0,961538462;0,121487165;0,214610213;0;0;0;0,142857143;0,965517241;0,113186372;0,210447016;0;0;0;0,115384615;0,96875;0,445651667;0,27735603;0,02173913;0,166666667;0,473684211;0,666666667;1;8169;3253;1491;1802;3272;4492;4849;4703;3939;3342;2601;2130;1559;1234;930;679;514;313;230;163;896;9576;19918;14321;4618;671;1;2,820045684;0,30539951;-152642,4864;305288,9728
althoen;6;stop;goose;0,18962;0,1765;0,16836;0,16194;0,15474;0,14884;103,97668;38,8490973;37;76;97;125;444;17,91792;6,475537161;7;13;17;21;75;0,250393148;0,234655365;0,016393443;0,071428571;0,142857143;0,375;1;0,171410201;0,224099211;0;0;0,066666667;0,285714286;0,96;0,156985717;0,216292302;0;0;0,052631579;0,259259259;0,966666667;0,147226335;0,208722912;0;0;0,041666667;0,24;0,958333333;0,138105738;0,202907993;0;0;0;0,222222222;0,962962963;0,135878861;0,202608405;0;0;0;0,214285714;0,962962963;0,271314059;0,246335297;0,013333333;0,076923077;0,181818182;0,4;1;14047;7110;5450;5523;4479;3343;2370;1668;1296;1104;895;682;576;414;304;243;172;102;65;57;628;6853;16450;16271;7937;1861;1;2,824795705;0,348215694;-159440,0529;318884,1059
daykin;6;stop;goose;0,17966;0,17016;0,16884;0,16326;0,16238;0,1557;139,8426;78,87453055;31;85;120;173;963;23,89186;13,14505769;6;15;21;29;161;0,250270789;0,194067823;0,012658228;0,1;0,2;0,344827586;1;0,174836552;0,181275589;0;0;0,130434783;0,266666667;0,95;0,158801355;0,173587935;0;0;0,111111111;0,25;0,947368421;0,14602853;0,166193671;0;0;0,1;0,229166667;0,95;0,13591636;0,160864522;0;0;0,086206897;0,214285714;0,95;0,134146415;0,161635611;0;0;0,083333333;0,212765957;0,947368421;0,235089571;0,19865372;0,008196721;0,090909091;0,176470588;0,3125;1;7337;7640;7906;7028;5734;4407;3145;2326;1571;1059;681;434;306;162;103;68;41;25;14;6;264;3131;9060;13057;13493;10995;1;3,044692964;0,501717461;-188695,6676;377395,3352
historical72;6;stop;goose;0,21034;0,188;0,17172;0,15454;0,14248;0,13292;71,0501;28,12533894;25;51;66;85;336;12,43634;4,687155512;5;9;12;15;57;0,31258764;0,231370526;0,025;0,117647059;0,25;0,444444444;1;0,181730094;0,214244587;0;0;0,111111111;0,3;0,947368421;0,154074378;0,20008425;0;0;0,076923077;0,25;0,941176471;0,133355107;0,190172415;0;0;0;0,214285714;0,947368421;0,115527698;0,177253958;0;0;0;0,181818182;0,9375;0,102725083;0,16758009;0;0;0;0,153846154;0,9375;0,292858921;0,225208721;0,02;0,111111111;0,222222222;0,4;1;13021;11324;8201;5949;4015;2795;1741;1143;748;439;274;150;80;50;29;26;8;3;2;0;682;7587;17573;15811;6926;1421;1;2,45631214;0,355155041;-142002,4911;284008,9822
historical84;6;stop;goose;0,20346;0,18292;0,17116;0,15712;0,14704;0,1383;68,49266;36,82737665;13;35;71;93;255;12,0077;6,139234033;3;6;12;16;43;0,333241188;0,251768067;0,026315789;0,125;0,25;0,5;1;0,173678943;0,223755604;0;0;0,071428571;0,3;0,958333333;0,146115969;0,207574173;0;0;0;0,25;0,962962963;0,125625477;0,19596872;0;0;0;0,2;0,956521739;0,109595645;0,184293433;0;0;0;0,166666667;0,954545455;0,111742777;0,186849227;0;0;0;0,166666667;0,947368421;0,325340772;0,242882889;0,024390244;0,133333333;0,25;0,466666667;1;17962;9586;5701;3761;2832;2186;1694;1362;1162;1014;788;638;435;295;188;139;91;62;38;25;906;10044;18999;14032;5220;799;1;2,323146136;0,612842087;-162621,8343;325247,6687
abstract;3;none;stop;0,3646;0,3286;0,3068;NA;NA;NA;85,79544;8,488648676;58;80;85;91;145;29,25788;2,848132747;20;27;29;31;49;0,388587008;0,319937171;0,023255814;0,096774194;0,296296296;0,666666667;1;0,315169576;0,311079697;0;0,034482759;0,206896552;0,566666667;0,972972973;0,296243416;0,303521026;0;0,032258065;0,178571429;0,53125;0,971428571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,35587281;0,336977002;0,020408163;0,038461538;0,212121212;0,653846154;1;13009;4214;2933;2235;1686;1428;1266;1107;1060;1040;1048;994;947;932;980;927;933;962;982;991;1751;18057;30192;NA;NA;NA;1;3,371515642;0,095865547;-122282,278;244568,5559
ayres;3;none;stop;0,34458;0,3362;0,31922;NA;NA;NA;54,57784;30,40431005;16;31;48;70;284;18,85362;10,14263528;6;11;17;24;95;0,39689885;0,263595007;0,02;0,166666667;0,36;0,583333333;1;0,305221492;0,257716888;0;0,08;0,269230769;0,482758621;0,975609756;0,297879659;0,259056229;0;0,0625;0,255566551;0,48;0,977777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,413075163;0,263285628;0,011111111;0,2;0,375;0,583333333;1;5744;4526;5107;4838;4020;3393;3116;2868;2510;2257;1940;1624;1342;1263;1002;834;706;574;498;404;1567;17268;31165;NA;NA;NA;1;2,809699347;0,497152121;-176488,9329;352981,8658
tantra;3;none;stop;0,34692;0,32916;0,32392;NA;NA;NA;59,06064;22,91931999;19;42;56;71;240;20,3518;7,648119157;7;15;19;24;81;0,392693795;0,28736508;0,020833333;0,142857143;0,307692308;0,625;1;0,308424777;0,281255429;0;0,064516129;0,222222222;0,533333333;0,977272727;0,298881428;0,281393473;0;0,052631579;0,205882353;0,529411765;0,976744186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,49571199;0,268125219;0,014492754;0,296296296;0,518518519;0,7;1;5337;1420;1095;1495;2735;3836;4216;4104;3850;3384;2920;2615;2236;1938;1707;1344;1228;1016;757;623;1429;15360;33211;NA;NA;NA;1;2,945731377;0,368296549;-168290,1543;336584,3086
althoen;3;none;stop;0,34412;0,32986;0,32602;NA;NA;NA;64,22884;28,93699879;19;43;59;78;351;22,075;9,652002809;7;15;20;27;118;0,38006261;0,267734212;0,018181818;0,142857143;0,333333333;0,565217391;1;0,310588768;0,264049991;0;0,076923077;0,263157895;0,5;0,975609756;0,309348622;0,265683123;0;0,071428571;0,263157895;0,5;0,97826087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,366400594;0,282566709;0,008474576;0,111111111;0,307692308;0,55;1;8965;3688;3113;3869;4278;3717;2837;2632;2293;2195;2020;1753;1554;1290;1098;911;734;605;528;378;1453;14744;33803;NA;NA;NA;1;3,008020155;0,413418044;-177183,1352;354370,2704
daykin;3;none;stop;0,33678;0,3341;0,32912;NA;NA;NA;78,82084;44,72333916;16;48;68;98;446;26,93862;14,91269728;6;17;23;33;149;0,377024759;0,235150309;0,015625;0,191411139;0,333333333;0,52173913;1;0,313969599;0,231323753;0;0,130434783;0,281621769;0,461538462;0,976744186;0,309005642;0,232999496;0;0,12;0,277777778;0,461538462;0,972222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,356136864;0,246857594;0,006944444;0,157894737;0,305555556;0,5;1;4084;2850;3582;4053;4327;4159;3849;3687;3167;2780;2283;2083;1664;1394;1174;940;766;593;508;409;783;9797;39420;NA;NA;NA;0,92;3,159935918;0,514357753;-195701,9107;391407,8214
historical72;3;none;stop;0,34;0,33132;0,32868;NA;NA;NA;87,32002;70,00995411;13;38;65;114;812;29,77246;23,33805002;5;13;22;39;271;0,402891465;0,21229989;0,017857143;0,24137931;0,375;0,538461538;1;0,311285971;0,204668645;0;0,153846154;0,291666667;0,444444444;0,96875;0,285822564;0,199055806;0;0,133333333;0,263157895;0,41025641;0,965517241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,228568455;0,221912873;0,003690037;0,067529608;0,142857143;0,3125;1;9819;8994;7485;6063;4158;2979;2209;1775;1363;1138;872;674;497;381;344;260;215;171;130;106;607;7728;41665;NA;NA;NA;0,99;3,140063201;0,705262867;-210490,8525;420985,7049
historical84;3;none;stop;0,34946;0,33202;0,31852;NA;NA;NA;45,24574;24,62793135;7;32;42;58;263;15,74408;8,217898492;3;11;15;20;88;0,418287458;0,267166217;0,02;0,19047619;0,375;0,615384615;1;0,292577413;0,254695655;0;0,068965517;0,25;0,470588235;0,96875;0,28913513;0,255665283;0;0,0625;0,25;0,473684211;0,96875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,373227581;0,274654015;0,015625;0,142857143;0,307692308;0,551724138;1;12563;7160;4942;3418;2927;2605;2380;2153;2071;1992;1619;1365;1042;820;646;489;415;340;247;178;1783;16596;31621;NA;NA;NA;1;2,593097611;0,624961485;-177098,5444;354201,0889
abstract;4;none;stop;0,2797;0,2617;0,2379;0,2207;NA;NA;111,2684;9,79607476;77;105;111;117;177;28,4379;2,464756599;20;27;28;30;45;0,305169577;0,291650943;0,025;0,0625;0,185185185;0,5;1;0,246191155;0,2835573;0;0;0,117647059;0,423076923;0,972222222;0,229386126;0,275240786;0;0;0,103448276;0,392857143;0,970588235;0,219253142;0,270571962;0;0;0,086956522;0,37037037;0,970588235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,312923363;0,31015515;0,022222222;0,038461538;0,166666667;0,538461538;1;13376;5185;3434;2480;1885;1544;1410;1346;1215;1115;1155;1023;1034;961;960;948;929;922;880;914;877;9566;24112;15445;NA;NA;1;3,344010701;0,086003287;-115478,9737;230961,9473
ayres;4;none;stop;0,25866;0,25576;0,24694;0,23864;NA;NA;62,717;32,28779647;21;38;54;79;312;16,3015;8,080251454;6;10;14;20;79;0,326134928;0,246038789;0,019607843;0,111111111;0,260869565;0,5;1;0,233748528;0,238870737;0;0;0,166666667;0,384615385;0,975;0,220530319;0,234240985;0;0;0,15;0,368421053;0,976190476;0,219586226;0,236265063;0;0;0,142857143;0,375;0,967741935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,383843616;0,241589484;0,014705882;0,1875;0,363636364;0,538461538;1;7183;5916;6219;5314;4162;3454;2967;2618;2157;1945;1508;1266;1064;920;707;595;499;395;284;216;827;10965;23281;14927;NA;NA;1;2,684288885;0,453420014;-165614,5508;331233,1017
tantra;4;none;stop;0,26672;0,25238;0,2449;0,236;NA;NA;70,98626;25,270894;25;51;68;86;261;18,37002;6,324079781;7;13;18;22;66;0,321263234;0,271125161;0,017857143;0,1;0,214285714;0,5;1;0,237146162;0,262304116;0;0;0,125;0,391304348;0,974358974;0,222915315;0,25874103;0;0;0,111111111;0,375;0,973684211;0,218675288;0,259793291;0;0;0,1;0,375;0,96875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,479430241;0,262915167;0,015151515;0,272727273;0,5;0,6875;1;5834;2094;1554;1986;3241;4522;4565;4268;3922;3388;2811;2390;2030;1565;1345;1066;839;682;519;390;881;9415;22992;16712;NA;NA;1;2,853307255;0,340023781;-159675,3034;319354,6068
althoen;4;none;stop;0,25696;0,25382;0,248;0,24122;NA;NA;75,39036;30,86704318;25;53;70;92;353;19,47044;7,723760699;7;14;18;24;89;0,304505305;0,248515627;0,01754386;0,090909091;0,230769231;0,454545455;1;0,238378876;0,246301542;0;0;0,166666667;0,384615385;0,973684211;0,228186945;0,242566486;0;0;0,153846154;0,375;0,971428571;0,228928874;0,243850884;0;0;0,15;0,380952381;0,975609756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,337211372;0,264616472;0,013888889;0,1;0,277777778;0,5;1;10361;4806;3893;4726;4585;3737;2976;2434;2189;1860;1706;1331;1113;933;713;602;461;364;273;237;816;9135;22123;17926;NA;NA;1;2,896044543;0,380319078;-167411,9188;334827,8376
daykin;4;none;stop;0,25538;0,25166;0,24828;0,24468;NA;NA;89,88978;46,68859634;21;57;79;111;502;23,09656;11,67678908;6;15;20;28;126;0,304436197;0,220879006;0,016666667;0,127659574;0,25;0,423076923;1;0,240738736;0,21760937;0;0,066666667;0,19047619;0,363636364;0,972222222;0,227855069;0,213191994;0;0,055555556;0,176470588;0,348837209;0,977272727;0,226969997;0,215759564;0;0,047619048;0,173913043;0,35;0,976190476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,341112978;0,233652725;0,00990099;0,153846154;0,296296296;0,489895958;1;5299;3934;4495;4830;4633;4324;3903;3480;2861;2423;1995;1629;1280;1013;825;640;507;452;288;269;409;5465;17331;26795;NA;NA;0,99;3,026129832;0,474922493;-185023,2353;370050,4705
historical72;4;none;stop;0,25414;0,25142;0,24822;0,24622;NA;NA;93,35812;70,42555463;17;44;71;120;833;23,96412;17,60943141;5;12;18;31;209;0,334146126;0,207363403;0,015873016;0,166666667;0,3;0,458790796;1;0,243059794;0,19683074;0;0,088235294;0,210526316;0,363636364;0,961538462;0,220561876;0,19083524;0;0,071428571;0,181818182;0,333333333;0,962962963;0,202232204;0,1842852;0;0,054054054;0,166666667;0,307692308;0,954545455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,230316963;0,208383713;0,004901961;0,076923077;0,157894737;0,326086957;1;11692;9407;7850;6049;4092;2727;1960;1456;1146;833;688;473;367;297;241;153;131;89;79;55;328;4475;16181;29016;NA;NA;0,93;2,959411788;0,645628236;-197040,9448;394085,8895
historical84;4;none;stop;0,26242;0,25366;0,24578;0,23814;NA;NA;51,8894;27,54951664;9;36;51;67;260;13,59558;6,894436535;3;10;13;17;66;0,355222476;0,252788141;0,02173913;0,142857143;0,285714286;0,5;1;0,226906377;0,235591409;0;0;0,153846154;0,357142857;0,962962963;0,206828952;0,229696979;0;0;0,125;0,333333333;0,962962963;0,211042195;0,232176175;0;0;0,133333333;0,352941176;0,971428571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,341239248;0,253237106;0,01754386;0,136363636;0,272727273;0,5;1;15966;8198;4963;3568;2868;2548;2165;1889;1686;1432;1171;920;666;494;361;290;208;156;123;93;1153;11121;22192;15534;NA;NA;1;2,446079311;0,627572295;-169956,072;339916,1441
abstract;5;none;stop;0,2341;0,21252;0,20042;0,1859;0,16706;NA;136,5152;11,08003539;97;129;136;143;199;27,90224;2,232349133;20;26;28;29;40;0,256886101;0,268061268;0,025;0,04;0,137931034;0,393939394;1;0,20363145;0,261490573;0;0;0,074074074;0,333333333;0,971428571;0,189499909;0,254581837;0;0;0,068965517;0,3;0,96875;0,178248074;0,247862698;0;0;0,04;0,275862069;0,96875;0,171734465;0,242887882;0;0;0,038461538;0,259259259;0,96875;NA;NA;NA;NA;NA;NA;NA;0,289118464;0,29385039;0,025641026;0,038461538;0,148148148;0,481481481;1;14040;5742;3498;2482;2006;1659;1451;1345;1294;1232;1145;1103;1045;947;974;883;911;876;888;832;545;6192;18203;18936;6124;NA;1;3,325524613;0,079738061;-110772,7447;221549,4894
